Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Arab World,ARB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03159172,29.90103931,29.43110155,29.04527945,28.72379452,28.05275493,27.72998744,27.34476924,26.75911514,26.35213165,25.93363474,25.67485167,25.27597875,25.12283513,24.19172775,23.60926531,22.70193056,21.79813961,20.79750176,19.99701315,19.80054031,19.42046744,19.03701516,18.60218474,18.14254184,17.69235251,17.44374435,16.83715827,16.65580607,16.77523596,16.49857057,
Arab World,ARB,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397605555,0.477218056,0.500213419,0.462466627,0.475739651,0.499881496,0.555681365,0.559957164,0.577384214,0.597471148,0.671619648,,,,,,
Arab World,ARB,New businesses registered (number),IC.BUS.NREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.55997079,50.90294441,50.75695863,50.69448166,49.71217433,49.14824797,48.54252031,47.011895,45.89979083,47.31735417,44.72359889,43.35540493,45.28489557,46.92503177,45.82686447,44.15047072,45.09612526,43.38859442,42.69011762,41.63700411,40.16928845,38.55140035,39.08443466,38.96965772,37.77065218,33.24739722,34.08578003,33.14310732,32.02267424,31.98391549,31.84749764,
Arab World,ARB,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.04922099,38.74751435,38.67982518,38.35237046,38.41772681,37.92844635,37.55090931,37.73290343,37.60546469,37.35726317,37.28046396,37.75773484,37.59689043,37.61390522,36.32039498,34.87064287,34.968826,33.79269947,33.3654646,32.41924817,32.57245518,31.826146,31.52152342,31.34615111,30.72093499,29.27297709,29.38328174,29.17591169,28.83744712,28.81452536,28.76566014,
Arab World,ARB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.39194553,41.0897935,40.95754304,40.69672487,40.54558058,40.06792204,39.62474611,39.48047107,39.19335969,39.27042773,38.71267942,38.8023326,39.05926258,39.39147474,38.14879211,36.67506971,36.99997857,35.66543755,35.16260473,34.17648274,34.02842501,33.11344189,32.98355727,32.82214984,32.1069862,30.07419439,30.31156416,29.95183832,29.46429719,29.46072971,29.40496755,
Arab World,ARB,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.8461538,642.6875,638,638,634.45,632.95,627.95,624.95,624.95,633.3809524,633.3809524,630.5238095,626.6818182,624.4090909,622.2727273,622.2727273,622.2727273,,,
Arab World,ARB,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.56923077,42.24375,39.71666667,38.49444444,32.175,22.27,21.615,21.64,21.085,21.84285714,20.60952381,19.61428571,22.2,23.30909091,21.55909091,20.67272727,19.65454545,,,
Arab World,ARB,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.96153846,42.65625,40.08333333,38.86111111,32.575,22.675,22.025,22.05,21.5,22.23809524,21,20,22.56818182,23.68181818,21.93181818,21.04545455,20,,,
Arab World,ARB,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.26923077,41.90625,39.41666667,38.19444444,31.875,21.975,21.325,21.35,20.8,21.57142857,20.33333333,19.33333333,21.93181818,23.04545455,21.29545455,20.40909091,19.40909091,,,
Arab World,ARB,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.954545455,
Caribbean small states,CSS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,5.518774704,5.526185771,5.533596838,5.538537549,5.484189723,5.518774704,5.516304348,5.521245059,5.531126482,5.513833992,5.536067194,5.531126482,5.565711462,5.570405138,5.566256729,5.768755865,5.986072011,6.210796661,6.416259199,6.415956527,6.414227492,6.372730641,6.341113993,6.354205261,6.36729653,6.383104854,6.408941583,6.415462517,6.431863653,4.851994566,4.877517599,4.900570582,4.993031987,4.988667408,4.976151661,4.975739163,4.95853032,4.938604421,4.956717303,4.958577251,4.951021366,4.92,4.942825738,4.923240706,4.887452143,4.896470298,4.892891194,4.868835371,4.921795727,4.923132024,4.952006916,4.969025565,5.021365938,5.061356058,5.109497345,5.12975176,5.150030876,5.172755341,5.148054835,5.148054835,,
Caribbean small states,CSS,Agricultural land (sq. km),AG.LND.AGRI.K2,,22340,22370,22400,22420,22200,22340,22330,22350,22390,22320,22410,22390,22530,22549,22540,23360,24240,25150,25982,25975,25968,25800,25672,25725,25778,25842,25946.6,25973,26039.4,19643.3,19746.63,19839.96,20214.29,20196.62,20145.95,20144.28,20074.61,19993.94,20067.27,20074.8,20044.21,19918.62,20011.03,19931.74,19786.85,19823.36,19808.87,19711.48,19925.89,19931.3,20048.2,20117.1,20329,20490.9,20685.8,20767.8,20849.9,20941.9,20841.9,20841.9,,
Caribbean small states,CSS,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,8129,8348,8728,10061,11081,12255,9018,9313.52,9856.12,10039.72,8358.08,8597.08,8870.88,8888.04,9216.48,9692.32,9893.32,6607,6714,5911,6895,7014,7092,7194,7316,6417,6441,6491,6552,6010,6035,6069,6104,6140,6177,6248,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.431635389,7.477531858,10.92479675,13.10309278,14.34487535,39.6620306,53.50281294,57.06699929,66.80396476,58.52406015,52.8755796,54.45883293,58.98277276,62.2482699,70.33098592,75.28162512,74.72890995,71.30379747,74.39384921,77.37924152,64.48293173,,
Caribbean small states,CSS,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,25,20,32,135,162,382,1019,1692,2408,2901,3783,3647,3415,3669,4109,4334,4790,4792,5145,5484,8282,9134,10069,11649,14097,16902.5,17748.5,16602.74,9657.99,10919.13,11552.84,11978.8,6671.15,6936.98,8381.1,8640.17,5454.84,2662.84,2815.52,2712.08,2293.93,1837.44,1983.85,
Caribbean small states,CSS,Arable land (% of land area),AG.LND.ARBL.ZS,,1.731719368,1.734189723,1.739130435,1.744071146,1.70701581,1.716897233,1.7243083,1.7243083,1.7243083,1.711956522,1.726778656,1.714426877,1.746541502,1.749752964,1.743468168,1.815083716,1.891638267,1.960784314,2.009433496,2.009386192,1.99901198,1.958750154,1.92095838,1.925404471,1.919970359,1.927380511,1.942472521,1.944670866,1.961689515,1.958700753,1.98782265,2.016944547,2.120414969,2.080128443,2.07121156,2.063282697,2.040780536,2.028405582,2.025663826,1.948869952,1.9414598,1.909349142,1.934049648,1.911819192,1.806026924,1.806298629,1.792416945,1.782561443,1.827022354,1.823317278,1.827022354,1.817142151,1.835667531,1.846782759,1.869013215,1.866543164,1.864073113,1.864073113,1.864073113,1.864073113,,
Caribbean small states,CSS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.666078966,2.726999338,2.995721534,3.27633988,3.430465619,3.320689887,3.71445023,3.484190341,3.455468231,3.538443812,3.70433766,3.539926625,3.621351576,3.531261252,3.74800447,3.719750128,3.763925853,3.727653016,3.725270302,3.749562983,3.617565297,3.644326547,3.891223363,3.997393161,4.164323396,4.171734302,4.079448753,4.07774133,4.078470983,3.941046378,3.895393433,
Caribbean small states,CSS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.93643514,21.62697992,20.05624836,19.76032247,18.77255936,18.11349157,17.01138378,16.31475731,16.00062067,15.70780088,15.47297767,14.69864582,14.49535894,13.29036171,12.860588,12.81733079,12.23717418,12.14214974,12.17951154,12.08587249,12.01587773,12.08451091,12.03080899,12.18817458,12.0598825,11.63605952,11.6094269,11.20613258,10.71751769,11.0176253,11.05225042,
Caribbean small states,CSS,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.01154267,12.58232629,10.37259542,10.32102518,9.654147668,9.217688558,8.370902887,7.91768237,7.070856871,7.116806369,7.038962179,6.698913811,6.066604434,5.889730139,5.564280588,5.565139113,5.383111989,5.291747664,5.281866308,5.294717755,5.431586407,5.187003349,5.237362282,5.218019729,5.428730096,5.835124799,6.093651102,5.902105944,5.524076155,5.766243578,5.799778455,
Caribbean small states,CSS,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9984253,27.80498792,26.68095217,26.18272329,24.99141771,24.16993737,22.88326926,21.96802418,22.01982856,21.49715066,21.12440666,20.06044583,20.20272129,18.37309313,17.91696657,17.90969288,17.02346893,16.99549693,17.08244534,16.92442657,16.6921201,17.08556999,16.95416073,17.26557838,17.00560279,15.98658934,15.77904704,15.23573836,14.72099731,15.07009725,15.14386524,
Caribbean small states,CSS,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.834696047,2.01061811,1.966690253,1.773455406,1.943904277,2.1800124,2.113133073,2.26250397,2.275239867,2.569972413,2.463567434,2.434733757,2.611887901,2.868134077,2.774516789,,
Caribbean small states,CSS,New businesses registered (number),IC.BUS.NREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.01206655,30.64764081,29.81623119,29.56111987,28.20161468,28.10123708,27.30928305,26.9940277,27.31257036,26.8829075,26.59101437,24.93130891,24.93345806,25.4461489,25.01222278,24.90455235,23.77740499,24.42085726,24.2226142,24.0528298,24.12201891,23.82592019,24.20535267,24.26224171,24.50771839,25.00650362,25.1656627,25.38317832,25.81812817,26.07782425,25.67493503,
Caribbean small states,CSS,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.82981349,36.27153395,35.6202552,35.28455047,34.59719181,34.74130366,34.44905026,34.30495734,34.45596331,34.28077465,34.10933002,33.64061858,33.50826188,32.81228223,32.22920987,32.64629737,32.02696283,33.74658103,34.30707754,34.62819752,34.78369271,34.83682591,35.09060835,34.89108404,35.3783895,35.58735193,35.63068994,35.70158729,36.09222806,36.28341981,35.88365404,
Caribbean small states,CSS,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0307536,34.14668519,33.39765671,33.10814582,32.14644965,32.20370712,31.7184342,31.50627535,31.72463817,31.44892565,31.22373748,30.26306686,30.1249409,29.86733433,29.30879415,29.47256482,28.6557732,29.89257153,30.13064099,30.24082019,30.36370862,30.22489767,30.51139576,30.40227308,30.77648922,31.03993634,31.1081582,31.22137121,31.61479585,31.90407334,31.48465832,
Caribbean small states,CSS,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,1145803728,1290294299,1489790148,1804077935,2134303333,2231743575,2376527585,2318636153,2548534409,2875732393,3279989113,3472844346,3679457998,4151841650,4460035891,4396620921,4699238295,4998615289,5416481824,5607938465,6014081484,6241813921,6516086826,7065473492,7342618098,6906598281,7240410192,7730877461,8449135078,9073312367,9425571460,10005704832,10189629356,9385009621,9603263713,9850363770,10363374240,10449276638,12460671923,12566313018,13225139265,13509950418,15028910154,16441844447,7105422530,10298960223,
Caribbean small states,CSS,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,573,777.5454545,768.6363636,741.25,748.75,745.8333333,745.8333333,791.5384615,816.6153846,817.3846154,817.3846154,817.3846154,817.3846154,817.3846154,822,822,,,
Caribbean small states,CSS,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,36.5,90.09090909,84.63636364,79.54166667,79.625,78.125,76.625,71.42307692,71.34615385,33.57692308,23.26923077,22.73076923,21.03846154,20.88461538,20.88461538,19.65384615,,,
Caribbean small states,CSS,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,36.5,90.09090909,84.63636364,79.54166667,79.625,78.125,76.625,71.42307692,71.34615385,33.57692308,23.26923077,22.73076923,21.03846154,20.88461538,20.88461538,19.65384615,,,
Caribbean small states,CSS,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,36.5,90.09090909,84.63636364,79.54166667,79.625,78.125,76.625,71.42307692,71.34615385,33.57692308,23.26923077,22.73076923,21.03846154,20.88461538,20.88461538,19.65384615,,,
Caribbean small states,CSS,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,
Central Europe and the Baltics,CEB,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,58.46926403,58.44138818,58.38480227,58.4191601,58.29310568,58.3189495,58.24985511,58.33989622,58.25128598,58.18218972,58.13660148,58.02357617,57.90150884,57.86443654,57.76407007,57.95861752,57.90836187,57.84544829,57.74588411,57.66231089,57.53533169,57.5177666,57.50924396,57.55355349,57.53998935,57.50743541,57.53727652,57.49167832,57.20740331,57.18749123,57.16098309,56.84513655,56.5506169,56.23855776,55.73911729,55.26985658,55.22530015,54.758843,54.70586053,53.49018841,52.07114408,50.43443346,49.59584397,48.84685687,48.88277301,48.73161297,47.76931437,47.99490954,47.91633799,47.05221207,47.21420492,46.88034142,46.95652213,46.86219809,46.9550718,46.68313702,46.63365789,46.72113212,47.16079081,46.53477971,,
Central Europe and the Baltics,CEB,Agricultural land (sq. km),AG.LND.AGRI.K2,,646680,646360,645740,646120,644720,645000,644230,645220,644240,643470,642960,641710,640360,639950,638840,640980,640430,639740,638610,637680,636270,636070,635970,636460,636310,635950,636280,635770,632060,631840,631610,628120,624860,621440,615910,610780,610260,605100,604520,591050,575370,556442.6,547221.2,539010.9,539333.9,537651.5,526982,529461.7,529073.9,519523.8,521343.5,517581.8,518923.1,518221.4,519245.9,516233.8,515348.6,516300,521123.39,514211.61,,
Central Europe and the Baltics,CEB,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728622,1834979,1998807,2007114,2007898,2024673,2026827,2025790,2059890,2058827,2106529,2108087,2104545,2178168,2023844,2053109,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,Aquaculture production (metric tons),ER.FSH.AQUA.MT,32700,36500,35950,38250,44810,45930,47399,53857,52564,54405,53783,56665,69114,68181,74647,75053,80124,81893,76511,76144,78382,92256,97358,90926,96160,91388,95363,91250,106742,105374,86799,81262,90085,87825,89994,86562,79508,79981,80857,91920,93027,98030,88699,95587,96964,101718,107300,109847,113104,114314.97,103790.09,100559.96,102560.92,113420.59,119209.96,124998.69,131174.12,134230.85,140970.88,143509.35,145701.04,148221.52,
Central Europe and the Baltics,CEB,Arable land (% of land area),AG.LND.ARBL.ZS,,47.80008138,47.60335286,47.36128253,47.36399517,46.9930013,46.96244252,46.72842688,46.69108172,46.43336724,46.32955347,46.1511333,45.93139183,45.78489752,45.70351179,45.58550249,,45.4789615,45.41866175,,,,,,,,,,,,,,40.40743285,39.99612655,39.6522375,39.1534018,39.0485093,39.15796485,38.58910235,38.57789377,37.99111106,36.19830059,35.15664385,34.54923638,34.18956185,34.11765026,34.21884163,33.38362426,33.62393128,33.89044069,33.0820495,33.24367036,33.05759972,32.93186042,33.07196966,32.95547729,32.76292361,32.73439212,32.94620762,33.369085,33.04743989,,
Central Europe and the Baltics,CEB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.281014193,3.289842237,2.95751978,2.823076848,2.863698212,2.861554283,2.889363897,3.054472115,2.901643992,3.13274568,3.248638837,3.272805664,3.295180401,3.524753798,3.513345572,3.538104041,3.491236851,3.440883636,3.53085254,3.565667728,3.514204881,3.438837834,3.480189518,3.468494878,3.397403084,3.353148109,3.374666241,3.324851037,3.337886582,3.26079375,3.379284448,
Central Europe and the Baltics,CEB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.02014358,23.48856315,23.05826036,22.55241809,22.30050972,21.34904253,21.5415115,21.28118979,21.41352944,21.30376952,20.80930475,18.89140405,18.15200106,16.61078144,16.02945013,14.88352579,13.96351006,13.19598664,13.11782946,13.45085767,12.99394285,12.89162602,12.45994526,12.02991296,11.40033894,10.36685492,10.14426182,9.692591724,9.269684709,9.260806621,8.227552734,
Central Europe and the Baltics,CEB,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3499277,23.77701111,23.37910385,22.93894637,22.960072,21.53055624,21.82194989,21.4942972,21.60704478,21.27973993,20.92676735,18.41058579,17.33182807,15.63792621,15.22776165,14.1507051,13.43422508,12.89357986,12.77538266,12.8516374,12.36140813,12.00019525,11.45452894,10.89656615,10.02876184,8.904478275,8.685361476,8.388317632,7.975877855,7.823622939,6.719581358,
Central Europe and the Baltics,CEB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.74009778,23.24401727,22.78802087,22.22831925,21.75032889,21.19928864,21.30877921,21.10324408,21.24949289,21.32405473,20.70943717,19.29681102,18.84016101,17.42440754,16.68857355,15.48622394,14.39687442,13.44262835,13.40016713,13.94512135,13.51444435,13.62610548,13.28658643,12.96117893,12.52774119,11.5693013,11.34520092,10.76429683,10.32516528,10.4269792,9.471706422,
Central Europe and the Baltics,CEB,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.920003004,3.306495873,3.380803183,2.635612671,2.75727895,3.258155709,3.094280816,3.262690767,2.979597143,3.194552456,3.531410718,3.974419987,3.960981001,4.043583099,3.667931767,,
Central Europe and the Baltics,CEB,New businesses registered (number),IC.BUS.NREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.97876046,24.68819327,24.98118347,24.80930861,25.39695552,24.39936776,25.25228493,24.89622692,24.97794228,25.28730463,25.29394019,22.78852025,22.05580504,20.75115627,20.19802348,19.19842167,18.66250475,18.02423707,18.29227407,18.85271173,18.50595143,18.19955135,17.69387851,17.06516017,16.15479375,15.27766538,14.91527649,14.62671916,14.11798674,14.19982324,11.81023969,
